#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4407     1.73648     2.23645  0.00704559
        4408     1.62105     2.23631  0.00704537
        4409     1.35588     2.23611   0.0070466
        4410     1.84112     2.23602  0.00704557
        4411     1.98685     2.23596   0.0070442
        4412     1.59313     2.23582  0.00704411
        4413     1.98113     2.23576  0.00704275
        4414     1.95499      2.2357  0.00704145
        4415     2.10554     2.23567  0.00703991
        4416     2.12857     2.23564  0.00703836
        4417     1.87125     2.23556  0.00703725
        4418     1.36081     2.23536  0.00703844
        4419     1.48889     2.23519  0.00703888
        4420     1.84875     2.23511  0.00703783
        4421     1.70089     2.23498  0.00703727
        4422     1.86968      2.2349  0.00703616
        4423     1.86756     2.23482  0.00703506
        4424     1.90483     2.23474  0.00703387
        4425     2.01788      2.2347  0.00703245
        4426     1.76434     2.23459  0.00703166
        4427     1.37051     2.23439  0.00703278
        4428     1.84272     2.23431  0.00703175
        4429     1.99787     2.23425  0.00703037
        4430      1.8339     2.23416  0.00702936
        4431     2.38673      2.2342  0.00702786
        4432     2.24134      2.2342  0.00702627
        4433     2.48267     2.23425  0.00702491
        4434     2.93202     2.23441  0.00702509
        4435     2.52508     2.23448  0.00702381
        4436     2.54149     2.23455  0.00702257
        4437     2.49327      2.2346  0.00702123
        4438     2.14653     2.23458  0.00701968
        4439     2.11072     2.23456  0.00701815
        4440     2.00518      2.2345  0.00701676
        4441     1.72471     2.23439  0.00701612
        4442     1.82475      2.2343  0.00701514
        4443     1.84266     2.23421  0.00701412
        4444     1.58374     2.23406  0.00701407
        4445     1.64991     2.23393  0.00701372
        4446      1.7716     2.23383  0.00701291
        4447     1.97024     2.23377  0.00701159
        4448     2.12817     2.23375  0.00701005
        4449     2.20172     2.23374  0.00700848
        4450     2.31037     2.23376  0.00700693
        4451     1.81338     2.23366  0.00700599
        4452     1.55805     2.23351  0.00700606
        4453     1.83665     2.23342  0.00700505
        4454     1.74516     2.23331  0.00700434
        4455     1.87959     2.23323  0.00700321
        4456     2.00594     2.23318  0.00700183
        4457      2.1151     2.23315  0.00700031
        4458     2.31765     2.23317  0.00699876
        4459     2.16657     2.23316  0.00699721
        4460     2.39437     2.23319  0.00699573
        4461     2.60806     2.23328  0.00699467
        4462     2.56731     2.23335   0.0069935
        4463     2.41541     2.23339  0.00699205
        4464     2.29865     2.23341   0.0069905
        4465     2.21783      2.2334  0.00698894
        4466     2.12329     2.23338  0.00698742
        4467     2.39258     2.23342  0.00698594
        4468     2.23424     2.23342  0.00698438
        4469     2.23361     2.23342  0.00698282
        4470     1.93135     2.23335  0.00698158
        4471     1.83157     2.23326   0.0069806
        4472     2.39775     2.23329  0.00697914
        4473     2.12152     2.23327  0.00697762
        4474     2.27095     2.23328  0.00697607
        4475     2.04343     2.23324  0.00697464
        4476     2.18068     2.23322  0.00697309
        4477     1.88974     2.23315  0.00697195
        4478     1.85691     2.23306   0.0069709
        4479     2.17581     2.23305  0.00696936
        4480     2.08704     2.23302  0.00696788
        4481     2.88394     2.23316  0.00696784
        4482     2.91944     2.23332  0.00696796
        4483      2.2185     2.23331  0.00696641
        4484      2.4191     2.23335  0.00696498
        4485     2.10815     2.23333  0.00696348
        4486     1.58201     2.23318  0.00696344
        4487     1.57382     2.23303  0.00696344
        4488      1.9845     2.23298  0.00696211
        4489     1.90816     2.23291  0.00696094
        4490     1.93636     2.23284   0.0069597
        4491     2.20079     2.23283  0.00695815
        4492     1.97439     2.23278  0.00695684
        4493     2.09973     2.23275  0.00695536
        4494     2.26435     2.23275  0.00695381
        4495     2.69866     2.23286  0.00695304
        4496     3.24029     2.23308   0.0069551
        4497     1.97351     2.23302  0.00695379
        4498     2.19612     2.23302  0.00695225
        4499     2.23148     2.23301  0.00695071
        4500      2.1405     2.23299  0.00694919
        4501     1.89603     2.23292  0.00694805
        4502     1.97193     2.23286  0.00694675
        4503     1.68741     2.23274  0.00694626
        4504     1.71001     2.23262  0.00694569
        4505     1.94689     2.23256  0.00694444
        4506     1.81404     2.23247  0.00694352
        4507     1.47515      2.2323  0.00694401
        4508     1.93964     2.23223  0.00694277
        4509     2.15913     2.23222  0.00694125
        4510      2.4729     2.23227  0.00693992
        4511     2.15446     2.23225   0.0069384
        4512     2.09427     2.23222  0.00693693
        4513     2.63497     2.23231  0.00693597
        4514     2.64064      2.2324  0.00693502
        4515     2.12269     2.23238  0.00693353
        4516       2.245     2.23238  0.00693199
        4517     2.41233     2.23242  0.00693057
        4518     2.50932     2.23248  0.00692931
        4519      1.9827     2.23243    0.006928
        4520     2.26436     2.23244  0.00692647
        4521     2.49277     2.23249  0.00692518
        4522     2.53722     2.23256  0.00692397
        4523     2.13774     2.23254  0.00692247
        4524     2.61197     2.23262  0.00692145
        4525     2.75555     2.23274  0.00692089
        4526     2.80474     2.23287  0.00692051
        4527     2.43633     2.23291  0.00691913
        4528     2.45696     2.23296  0.00691778
        4529     2.33822     2.23298  0.00691629
        4530      2.1127     2.23296  0.00691481
        4531     2.29963     2.23297   0.0069133
        4532     2.29299     2.23298  0.00691179
        4533        2.13     2.23296   0.0069103
        4534     1.87031     2.23288  0.00690924
        4535     1.75674     2.23278  0.00690852
        4536     2.07324     2.23274  0.00690708
        4537     2.53318     2.23281  0.00690588
        4538     2.24843     2.23281  0.00690436
        4539      2.4595     2.23286  0.00690302
        4540     2.70612     2.23297  0.00690228
        4541     2.79234     2.23309  0.00690186
        4542     2.89004     2.23323  0.00690186
        4543     2.36824     2.23326   0.0069004
        4544     2.37757     2.23329  0.00689896
        4545     2.27822      2.2333  0.00689745
        4546     2.62901     2.23339  0.00689648
        4547     2.32088     2.23341  0.00689499
        4548     2.63292      2.2335  0.00689403
        4549     2.59327     2.23358  0.00689297
        4550     2.47392     2.23363  0.00689166
        4551     2.80253     2.23376  0.00689128
        4552     2.67198     2.23385  0.00689043
        4553     2.33277     2.23387  0.00688896
        4554     2.44344     2.23392   0.0068876
        4555     2.39638     2.23396  0.00688618
        4556      2.8379     2.23409  0.00688594
        4557     2.34543     2.23411  0.00688447
        4558     2.33742     2.23413    0.006883
        4559     2.03993     2.23409  0.00688162
        4560     2.37262     2.23412  0.00688018
        4561     2.72593     2.23423  0.00687952
        4562     2.27341     2.23424  0.00687801
        4563     2.39171     2.23427  0.00687659
        4564     2.54183     2.23434  0.00687542
        4565     2.50947      2.2344  0.00687417
        4566     2.48164     2.23446  0.00687288
        4567     2.57948     2.23453  0.00687179
        4568      2.1972     2.23452  0.00687029
        4569     2.18465     2.23451   0.0068688
        4570     2.01002     2.23446  0.00686747
        4571      2.1467     2.23444    0.006866
        4572     2.28837     2.23446   0.0068645
        4573     2.20292     2.23445  0.00686301
        4574     2.40152     2.23448   0.0068616
        4575     2.56925     2.23456  0.00686049
        4576     2.22295     2.23456  0.00685899
        4577     2.30089     2.23457  0.00685751
        4578     2.04151     2.23453  0.00685614
        4579     2.26112     2.23453  0.00685465
        4580     2.38238     2.23457  0.00685323
        4581     2.11291     2.23454  0.00685178
        4582     2.17257     2.23453   0.0068503
        4583     2.43368     2.23457  0.00684894
        4584     2.38683      2.2346  0.00684753
        4585     1.96449     2.23454  0.00684629
        4586     2.15146     2.23453  0.00684482
        4587     1.81006     2.23443  0.00684395
        4588     1.55975     2.23429  0.00684404
        4589     1.76009     2.23418  0.00684333
        4590      1.4516     2.23401  0.00684396
        4591     1.41385     2.23383   0.0068448
        4592     1.80331     2.23374  0.00684396
        4593     2.17484     2.23373  0.00684248
        4594     2.36599     2.23376  0.00684105
        4595     2.66018     2.23385  0.00684019
        4596     2.40791     2.23389  0.00683881
        4597     2.10196     2.23386  0.00683738
        4598     1.78464     2.23376  0.00683659
        4599     2.32854     2.23378  0.00683513
        4600     2.77376      2.2339  0.00683466
        4601     3.20316     2.23411  0.00683642
        4602     2.84741     2.23424  0.00683623
        4603     2.72492     2.23435  0.00683558
        4604     2.78301     2.23447  0.00683513
        4605     2.97148     2.23463  0.00683552
        4606     3.23367     2.23484  0.00683748
        4607     3.03077     2.23502  0.00683817
        4608     2.95011     2.23517  0.00683845
        4609     2.57031     2.23525  0.00683735
        4610     2.47186      2.2353  0.00683606
        4611     2.54044     2.23536   0.0068349
        4612     3.07308     2.23554  0.00683583
        4613     3.00338     2.23571  0.00683638
        4614     2.20771      2.2357   0.0068349
        4615     2.59833     2.23578  0.00683387
        4616     2.94276     2.23594   0.0068341
        4617     2.67131     2.23603  0.00683327
        4618      2.9178     2.23618  0.00683339
        4619     2.48555     2.23623  0.00683212
        4620      2.6138     2.23631  0.00683113
        4621     2.39216     2.23635  0.00682974
        4622      2.2053     2.23634  0.00682826
        4623     3.01097     2.23651  0.00682884
        4624     2.63193     2.23659   0.0068279
        4625     2.52609     2.23666  0.00682671
        4626     2.75724     2.23677  0.00682616
