#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4401     1.28602     1.31931  0.00576003
        4402     1.27789      1.3193  0.00575873
        4403     1.26978     1.31929  0.00575743
        4404      1.2614     1.31928  0.00575614
        4405     1.25322     1.31926  0.00575485
        4406     1.24449     1.31925  0.00575357
        4407     1.23593     1.31923   0.0057523
        4408     1.22633     1.31921  0.00575103
        4409     1.21643     1.31918  0.00574977
        4410      1.2072     1.31916  0.00574853
        4411     1.19701     1.31913  0.00574729
        4412     1.18636      1.3191  0.00574606
        4413     1.17533     1.31907  0.00574486
        4414     1.16469     1.31903  0.00574366
        4415     1.15427       1.319  0.00574248
        4416     1.14344     1.31896  0.00574132
        4417     1.13396     1.31891  0.00574017
        4418     1.12351     1.31887  0.00573904
        4419     1.11388     1.31882  0.00573793
        4420     1.10445     1.31877  0.00573684
        4421     1.09508     1.31872  0.00573576
        4422     1.08634     1.31867  0.00573471
        4423     1.07929     1.31862  0.00573367
        4424     1.07284     1.31856  0.00573264
        4425     1.06661      1.3185  0.00573163
        4426     1.06188     1.31845  0.00573062
        4427     1.05802     1.31839  0.00572963
        4428     1.05511     1.31833  0.00572865
        4429     1.05397     1.31827  0.00572766
        4430     1.05417     1.31821  0.00572668
        4431     1.05651     1.31815  0.00572569
        4432     1.06009     1.31809   0.0057247
        4433     1.06495     1.31803  0.00572369
        4434     1.07138     1.31798  0.00572267
        4435     1.07893     1.31793  0.00572163
        4436     1.08859     1.31787  0.00572058
        4437     1.09941     1.31782   0.0057195
        4438     1.11166     1.31778   0.0057184
        4439     1.12461     1.31773  0.00571728
        4440     1.14137     1.31769  0.00571613
        4441     1.15905     1.31766  0.00571495
        4442     1.17809     1.31763  0.00571375
        4443     1.19919      1.3176  0.00571253
        4444     1.22086     1.31758  0.00571128
        4445     1.24351     1.31756  0.00571002
        4446     1.26853     1.31755  0.00570875
        4447      1.2944     1.31755  0.00570747
        4448     1.32272     1.31755  0.00570619
        4449     1.35218     1.31755  0.00570491
        4450     1.38245     1.31757  0.00570364
        4451     1.41365     1.31759   0.0057024
        4452     1.44614     1.31762   0.0057012
        4453     1.47883     1.31766  0.00570003
        4454     1.51181      1.3177  0.00569892
        4455     1.54447     1.31775  0.00569787
        4456     1.57811     1.31781  0.00569689
        4457     1.61256     1.31788  0.00569599
        4458     1.64623     1.31795  0.00569519
        4459     1.67969     1.31803  0.00569449
        4460     1.71277     1.31812   0.0056939
        4461      1.7458     1.31821  0.00569343
        4462     1.77743     1.31832  0.00569309
        4463     1.80846     1.31843  0.00569287
        4464     1.83898     1.31854  0.00569279
        4465     1.86814     1.31867  0.00569285
        4466     1.89605      1.3188  0.00569304
        4467     1.92259     1.31893  0.00569337
        4468     1.94765     1.31907  0.00569383
        4469     1.97114     1.31922  0.00569443
        4470      1.9925     1.31937  0.00569515
        4471     2.01189     1.31952  0.00569598
        4472        2.03     1.31968  0.00569692
        4473     2.04678     1.31984  0.00569796
        4474     2.06102     1.32001   0.0056991
        4475     2.07489     1.32018  0.00570032
        4476     2.08647     1.32035  0.00570162
        4477     2.09653     1.32052  0.00570298
        4478     2.10366      1.3207  0.00570439
        4479     2.10986     1.32087  0.00570583
        4480     2.11426     1.32105  0.00570731
        4481     2.11696     1.32123   0.0057088
        4482     2.11853     1.32141  0.00571029
        4483     2.11862     1.32159  0.00571179
        4484     2.11711     1.32176  0.00571327
        4485     2.11487     1.32194  0.00571473
        4486     2.11253     1.32212  0.00571617
        4487     2.10903     1.32229  0.00571759
        4488       2.105     1.32247  0.00571898
        4489     2.10084     1.32264  0.00572033
        4490     2.09621     1.32281  0.00572165
        4491     2.09176     1.32298  0.00572294
        4492      2.0869     1.32315  0.00572419
        4493     2.08249     1.32332  0.00572541
        4494     2.07844     1.32349   0.0057266
        4495     2.07413     1.32366  0.00572776
        4496     2.07114     1.32382   0.0057289
        4497     2.06884     1.32399  0.00573002
        4498     2.06757     1.32415  0.00573113
        4499     2.06791     1.32432  0.00573224
        4500     2.06847     1.32448  0.00573335
        4501     2.06957     1.32465  0.00573447
        4502     2.07197     1.32482   0.0057356
        4503     2.07572     1.32498  0.00573674
        4504     2.08034     1.32515  0.00573792
        4505     2.08706     1.32532  0.00573914
        4506     2.09369     1.32549   0.0057404
        4507     2.10215     1.32566  0.00574171
        4508     2.11121     1.32584  0.00574308
        4509     2.12128     1.32601  0.00574452
        4510     2.13256     1.32619  0.00574603
        4511     2.14448     1.32637  0.00574762
        4512     2.15744     1.32656  0.00574929
        4513     2.17132     1.32674  0.00575106
        4514     2.18552     1.32693  0.00575294
        4515      2.2004     1.32713  0.00575491
        4516     2.21606     1.32733    0.005757
        4517     2.23137     1.32753  0.00575921
        4518     2.24617     1.32773  0.00576152
        4519     2.26029     1.32794  0.00576394
        4520     2.27476     1.32814  0.00576647
        4521     2.28844     1.32836  0.00576911
        4522     2.30067     1.32857  0.00577184
        4523     2.31367     1.32879  0.00577467
        4524     2.32534     1.32901  0.00577759
        4525     2.33481     1.32923  0.00578059
        4526     2.34335     1.32946  0.00578365
        4527     2.34964     1.32968  0.00578676
        4528     2.35498     1.32991  0.00578991
        4529     2.35856     1.33014  0.00579309
        4530     2.36006     1.33036  0.00579627
        4531     2.35893     1.33059  0.00579943
        4532     2.35587     1.33082  0.00580256
        4533     2.35134     1.33104  0.00580565
        4534     2.34463     1.33126  0.00580867
        4535     2.33625     1.33149  0.00581162
        4536     2.32674     1.33171  0.00581448
        4537     2.31521     1.33192  0.00581723
        4538     2.30198     1.33214  0.00581988
        4539     2.28669     1.33235  0.00582239
        4540     2.27015     1.33255  0.00582478
        4541     2.25251     1.33276  0.00582701
        4542     2.23339     1.33295   0.0058291
        4543     2.21294     1.33315  0.00583104
        4544     2.19152     1.33334  0.00583281
        4545      2.1688     1.33352  0.00583443
        4546      2.1461      1.3337  0.00583588
        4547     2.12234     1.33387  0.00583717
        4548     2.09934     1.33404  0.00583832
        4549     2.07528      1.3342  0.00583931
        4550       2.051     1.33436  0.00584015
        4551     2.02659     1.33451  0.00584085
        4552     2.00216     1.33466   0.0058414
        4553     1.97802      1.3348  0.00584183
        4554     1.95401     1.33494  0.00584213
        4555      1.9302     1.33507  0.00584231
        4556     1.90641     1.33519  0.00584237
        4557     1.88269     1.33531  0.00584232
        4558     1.85859     1.33543  0.00584217
        4559     1.83488     1.33554  0.00584192
        4560     1.81181     1.33564  0.00584157
        4561     1.78966     1.33574  0.00584114
        4562     1.76797     1.33584  0.00584062
        4563     1.74699     1.33593  0.00584004
        4564     1.72672     1.33601  0.00583939
        4565     1.70623     1.33609  0.00583867
        4566     1.68648     1.33617   0.0058379
        4567     1.66699     1.33624  0.00583707
        4568      1.6485     1.33631  0.00583619
        4569     1.63028     1.33638  0.00583527
        4570     1.61212     1.33644   0.0058343
        4571     1.59473     1.33649   0.0058333
        4572     1.57789     1.33655  0.00583226
        4573     1.56258     1.33659   0.0058312
        4574     1.54616     1.33664   0.0058301
        4575     1.53131     1.33668  0.00582898
        4576     1.51707     1.33672  0.00582784
        4577     1.50274     1.33676  0.00582668
        4578     1.48979     1.33679  0.00582551
        4579     1.47702     1.33682  0.00582431
        4580     1.46566     1.33685  0.00582311
        4581     1.45426     1.33688   0.0058219
        4582     1.44332      1.3369  0.00582067
        4583     1.43429     1.33692  0.00581944
        4584     1.42476     1.33694   0.0058182
        4585     1.41618     1.33696  0.00581696
        4586     1.40951     1.33697  0.00581571
        4587      1.4028     1.33699  0.00581446
        4588     1.39726       1.337  0.00581321
        4589     1.39167     1.33701  0.00581195
        4590     1.38672     1.33702   0.0058107
        4591     1.38265     1.33703  0.00580944
        4592     1.37992     1.33704  0.00580818
        4593     1.37779     1.33705  0.00580693
        4594     1.37672     1.33706  0.00580567
        4595     1.37502     1.33707  0.00580441
        4596     1.37363     1.33708  0.00580315
        4597     1.37301     1.33708   0.0058019
        4598     1.37266     1.33709  0.00580064
        4599     1.37307      1.3371  0.00579938
        4600     1.37422     1.33711  0.00579813
        4601     1.37489     1.33712  0.00579687
        4602     1.37701     1.33712  0.00579562
        4603     1.37913     1.33713  0.00579437
        4604     1.38197     1.33714  0.00579312
        4605     1.38505     1.33715  0.00579187
        4606     1.38956     1.33717  0.00579062
        4607     1.39408     1.33718  0.00578938
        4608      1.3998     1.33719  0.00578814
        4609     1.40456     1.33721   0.0057869
        4610     1.41053     1.33722  0.00578567
        4611     1.41652     1.33724  0.00578444
        4612     1.42324     1.33726  0.00578321
        4613     1.43119     1.33728    0.005782
        4614     1.43867      1.3373  0.00578079
        4615     1.44834     1.33732  0.00577958
        4616     1.45731     1.33735  0.00577839
        4617     1.46751     1.33738  0.00577721
        4618     1.47699     1.33741  0.00577603
        4619      1.4872     1.33744  0.00577488
        4620     1.49838     1.33748  0.00577373
