#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        6016     -3.8196    -3.81564  5.7328e-05
        6017      -3.819    -3.81565 5.73211e-05
        6018    -3.81871    -3.81565 5.73139e-05
        6019    -3.81828    -3.81565  5.7306e-05
        6020    -3.81758    -3.81565 5.72974e-05
        6021    -3.81719    -3.81565 5.72885e-05
        6022    -3.81682    -3.81565 5.72793e-05
        6023    -3.81602    -3.81565 5.72698e-05
        6024    -3.81538    -3.81565 5.72603e-05
        6025    -3.81477    -3.81565  5.7251e-05
        6026    -3.81448    -3.81565 5.72418e-05
        6027    -3.81421    -3.81565 5.72328e-05
        6028     -3.8141    -3.81565 5.72239e-05
        6029    -3.81387    -3.81565 5.72152e-05
        6030    -3.81396    -3.81565 5.72064e-05
        6031    -3.81331    -3.81565 5.71982e-05
        6032    -3.81328    -3.81564 5.71901e-05
        6033    -3.81357    -3.81564 5.71816e-05
        6034    -3.81358    -3.81564 5.71732e-05
        6035    -3.81345    -3.81564 5.71648e-05
        6036    -3.81335    -3.81564 5.71566e-05
        6037    -3.81341    -3.81564 5.71484e-05
        6038    -3.81318    -3.81564 5.71404e-05
        6039    -3.81342    -3.81564 5.71321e-05
        6040    -3.81337    -3.81564 5.71239e-05
        6041    -3.81319    -3.81564 5.71158e-05
        6042    -3.81332    -3.81564 5.71077e-05
        6043    -3.81301    -3.81564 5.70999e-05
        6044    -3.81286    -3.81564 5.70923e-05
        6045    -3.81362    -3.81564 5.70838e-05
        6046    -3.81334    -3.81564 5.70757e-05
        6047    -3.81337    -3.81564 5.70675e-05
        6048    -3.81325    -3.81564 5.70594e-05
        6049    -3.81343    -3.81564 5.70511e-05
        6050    -3.81301    -3.81564 5.70433e-05
        6051    -3.81321    -3.81564 5.70353e-05
        6052    -3.81294    -3.81564 5.70276e-05
        6053    -3.81344    -3.81564 5.70194e-05
        6054    -3.81363    -3.81564 5.70109e-05
        6055    -3.81366    -3.81564 5.70025e-05
        6056    -3.81369    -3.81564 5.69939e-05
        6057    -3.81341    -3.81564 5.69857e-05
        6058    -3.81343    -3.81563 5.69775e-05
        6059    -3.81345    -3.81563 5.69692e-05
        6060    -3.81315    -3.81563 5.69613e-05
        6061     -3.8133    -3.81563 5.69532e-05
        6062    -3.81299    -3.81563 5.69455e-05
        6063    -3.81328    -3.81563 5.69374e-05
        6064    -3.81296    -3.81563 5.69297e-05
        6065    -3.81294    -3.81563 5.69221e-05
        6066    -3.81306    -3.81563 5.69143e-05
        6067    -3.81288    -3.81563 5.69067e-05
        6068     -3.8133    -3.81563 5.68986e-05
        6069    -3.81297    -3.81563 5.68909e-05
        6070    -3.81278    -3.81563 5.68835e-05
        6071    -3.81259    -3.81563 5.68763e-05
        6072    -3.81301    -3.81563 5.68686e-05
        6073    -3.81343    -3.81563 5.68604e-05
        6074    -3.81356    -3.81563  5.6852e-05
        6075    -3.81353    -3.81563 5.68437e-05
        6076    -3.81366    -3.81563 5.68353e-05
        6077     -3.8141    -3.81563 5.68265e-05
        6078    -3.81424    -3.81563 5.68176e-05
        6079    -3.81409    -3.81563 5.68088e-05
        6080    -3.81379    -3.81563 5.68003e-05
        6081    -3.81365    -3.81563 5.67918e-05
        6082    -3.81397    -3.81563 5.67832e-05
        6083    -3.81385    -3.81563 5.67746e-05
        6084    -3.81418    -3.81563 5.67657e-05
        6085    -3.81452    -3.81563 5.67567e-05
        6086    -3.81487    -3.81563 5.67475e-05
        6087    -3.81462    -3.81562 5.67384e-05
        6088    -3.81393    -3.81562 5.67298e-05
        6089     -3.8143    -3.81562 5.67209e-05
        6090    -3.81437    -3.81562  5.6712e-05
        6091    -3.81444    -3.81562  5.6703e-05
        6092    -3.81453    -3.81562  5.6694e-05
        6093    -3.81462    -3.81562 5.66849e-05
        6094    -3.81441    -3.81562 5.66759e-05
        6095    -3.81391    -3.81562 5.66673e-05
        6096    -3.81387    -3.81562 5.66588e-05
        6097    -3.81475    -3.81562 5.66497e-05
        6098    -3.81458    -3.81562 5.66406e-05
        6099    -3.81502    -3.81562 5.66314e-05
        6100    -3.81518    -3.81562 5.66222e-05
        6101    -3.81564    -3.81562 5.66129e-05
        6102    -3.81567    -3.81562 5.66036e-05
        6103    -3.81586    -3.81562 5.65944e-05
        6104    -3.81622    -3.81562 5.65852e-05
        6105     -3.8166    -3.81562 5.65761e-05
        6106    -3.81639    -3.81562  5.6567e-05
        6107    -3.81709    -3.81562 5.65583e-05
        6108    -3.81796    -3.81562 5.65503e-05
        6109    -3.81824    -3.81562 5.65427e-05
        6110    -3.81882    -3.81562 5.65358e-05
        6111    -3.81896    -3.81563 5.65292e-05
        6112    -3.81895    -3.81563 5.65226e-05
        6113    -3.81908    -3.81563 5.65161e-05
        6114    -3.81907    -3.81563 5.65097e-05
        6115    -3.81889    -3.81563  5.6503e-05
        6116    -3.81885    -3.81563 5.64962e-05
        6117    -3.81894    -3.81563 5.64896e-05
        6118    -3.81931    -3.81563 5.64835e-05
        6119    -3.82026    -3.81563 5.64794e-05
        6120    -3.82028    -3.81563 5.64753e-05
        6121    -3.82011    -3.81563 5.64708e-05
        6122    -3.82022    -3.81563 5.64665e-05
        6123    -3.82044    -3.81563 5.64628e-05
        6124    -3.82017    -3.81563 5.64584e-05
        6125    -3.82002    -3.81563 5.64537e-05
        6126    -3.81953    -3.81563 5.64481e-05
        6127    -3.81946    -3.81564 5.64423e-05
        6128    -3.81951    -3.81564 5.64367e-05
        6129    -3.81938    -3.81564 5.64308e-05
        6130    -3.81877    -3.81564 5.64239e-05
        6131    -3.81844    -3.81564 5.64165e-05
        6132    -3.81808    -3.81564 5.64087e-05
        6133    -3.81831    -3.81564 5.64012e-05
        6134    -3.81853    -3.81564  5.6394e-05
        6135    -3.81828    -3.81564 5.63864e-05
        6136    -3.81863    -3.81564 5.63793e-05
        6137    -3.81851    -3.81564 5.63721e-05
        6138    -3.81778    -3.81564  5.6364e-05
        6139    -3.81781    -3.81564 5.63559e-05
        6140    -3.81753    -3.81564 5.63476e-05
        6141    -3.81725    -3.81564  5.6339e-05
        6142    -3.81682    -3.81564 5.63302e-05
        6143    -3.81655    -3.81564 5.63212e-05
        6144    -3.81628    -3.81564 5.63121e-05
        6145    -3.81572    -3.81564  5.6303e-05
        6146    -3.81516    -3.81564 5.62939e-05
        6147    -3.81492    -3.81564 5.62848e-05
        6148    -3.81453    -3.81564  5.6276e-05
        6149    -3.81385    -3.81564 5.62676e-05
        6150    -3.81363    -3.81564 5.62594e-05
        6151    -3.81312    -3.81564 5.62517e-05
        6152    -3.81293    -3.81564 5.62443e-05
        6153    -3.81274    -3.81564 5.62371e-05
        6154    -3.81226    -3.81564 5.62307e-05
        6155     -3.8124    -3.81564  5.6224e-05
        6156    -3.81271    -3.81564 5.62169e-05
        6157    -3.81257    -3.81564 5.62099e-05
        6158    -3.81244    -3.81564 5.62032e-05
        6159    -3.81233    -3.81564 5.61966e-05
        6160    -3.81238    -3.81564   5.619e-05
        6161    -3.81259    -3.81564 5.61831e-05
        6162    -3.81206    -3.81564 5.61769e-05
        6163    -3.81199    -3.81563 5.61709e-05
        6164    -3.81194    -3.81563  5.6165e-05
        6165    -3.81205    -3.81563 5.61589e-05
        6166    -3.81171    -3.81563 5.61534e-05
        6167    -3.81199    -3.81563 5.61474e-05
        6168    -3.81289    -3.81563 5.61401e-05
        6169    -3.81228    -3.81563 5.61336e-05
        6170    -3.81214    -3.81563 5.61273e-05
        6171    -3.81216    -3.81563 5.61211e-05
        6172    -3.81204    -3.81563  5.6115e-05
        6173    -3.81192    -3.81563 5.61091e-05
        6174    -3.81196    -3.81563 5.61032e-05
        6175    -3.81247    -3.81563 5.60964e-05
        6176    -3.81238    -3.81563 5.60898e-05
        6177    -3.81244    -3.81563 5.60831e-05
        6178    -3.81266    -3.81563 5.60761e-05
        6179    -3.81274    -3.81563  5.6069e-05
        6180    -3.81266    -3.81563 5.60619e-05
        6181     -3.8129    -3.81562 5.60546e-05
        6182    -3.81238    -3.81562  5.6048e-05
        6183    -3.81216    -3.81562 5.60417e-05
        6184    -3.81225    -3.81562 5.60353e-05
        6185    -3.81219    -3.81562  5.6029e-05
        6186    -3.81228    -3.81562 5.60226e-05
        6187    -3.81222    -3.81562 5.60162e-05
        6188    -3.81171    -3.81562 5.60107e-05
        6189    -3.81225    -3.81562 5.60043e-05
        6190    -3.81265    -3.81562 5.59973e-05
        6191    -3.81244    -3.81562 5.59906e-05
        6192    -3.81253    -3.81562 5.59838e-05
        6193    -3.81263    -3.81562 5.59768e-05
        6194    -3.81273    -3.81562 5.59698e-05
        6195    -3.81283    -3.81562 5.59625e-05
        6196    -3.81278    -3.81562 5.59554e-05
        6197     -3.8129    -3.81562 5.59481e-05
        6198    -3.81301    -3.81562 5.59406e-05
        6199    -3.81313    -3.81562  5.5933e-05
        6200    -3.81326    -3.81562 5.59253e-05
        6201    -3.81385    -3.81562  5.5917e-05
        6202    -3.81354    -3.81561  5.5909e-05
        6203     -3.8134    -3.81561 5.59011e-05
        6204     -3.8134    -3.81561 5.58932e-05
        6205    -3.81357    -3.81561 5.58852e-05
        6206     -3.8139    -3.81561 5.58769e-05
        6207    -3.81438    -3.81561 5.58682e-05
        6208    -3.81457    -3.81561 5.58595e-05
        6209    -3.81477    -3.81561 5.58506e-05
        6210    -3.81557    -3.81561 5.58416e-05
        6211    -3.81608    -3.81561 5.58327e-05
        6212    -3.81629    -3.81561 5.58238e-05
        6213    -3.81635    -3.81561  5.5815e-05
        6214    -3.81655    -3.81561 5.58062e-05
        6215    -3.81676    -3.81561 5.57975e-05
        6216    -3.81681    -3.81561 5.57889e-05
        6217    -3.81715    -3.81561 5.57804e-05
        6218    -3.81764    -3.81561 5.57724e-05
        6219    -3.81797    -3.81561 5.57647e-05
        6220    -3.81813    -3.81562 5.57572e-05
        6221    -3.81828    -3.81562 5.57499e-05
        6222    -3.81842    -3.81562 5.57428e-05
        6223    -3.81839    -3.81562 5.57356e-05
        6224     -3.8182    -3.81562 5.57282e-05
        6225    -3.81829    -3.81562 5.57209e-05
        6226    -3.81836    -3.81562 5.57137e-05
        6227    -3.81827    -3.81562 5.57064e-05
        6228    -3.81741    -3.81562 5.56982e-05
        6229    -3.81744    -3.81562   5.569e-05
        6230     -3.8176    -3.81562  5.5682e-05
        6231    -3.81746    -3.81562 5.56738e-05
        6232    -3.81775    -3.81562 5.56659e-05
        6233    -3.81788    -3.81562 5.56582e-05
        6234    -3.81816    -3.81562 5.56508e-05
        6235    -3.81858    -3.81562 5.56439e-05
        6236    -3.81869    -3.81562 5.56371e-05
        6237    -3.81865    -3.81562 5.56303e-05
        6238    -3.81845    -3.81562 5.56232e-05
        6239    -3.81826    -3.81562 5.56159e-05
        6240    -3.81836    -3.81562 5.56087e-05
        6241    -3.81816    -3.81562 5.56013e-05
        6242    -3.81811    -3.81562 5.55938e-05
        6243    -3.81805    -3.81562 5.55863e-05
        6244    -3.81815    -3.81562 5.55789e-05
        6245    -3.81825    -3.81563 5.55715e-05
        6246    -3.81774    -3.81563 5.55637e-05
        6247    -3.81828    -3.81563 5.55564e-05
        6248    -3.81852    -3.81563 5.55495e-05
        6249     -3.8186    -3.81563 5.55426e-05
        6250    -3.81807    -3.81563 5.55351e-05
        6251    -3.81799    -3.81563 5.55275e-05
        6252     -3.8179    -3.81563 5.55198e-05
        6253     -3.8178    -3.81563  5.5512e-05
        6254    -3.81724    -3.81563 5.55037e-05
        6255    -3.81727    -3.81563 5.54955e-05
        6256    -3.81699    -3.81563  5.5487e-05
        6257    -3.81686    -3.81563 5.54785e-05
        6258    -3.81731    -3.81563 5.54703e-05
        6259    -3.81716    -3.81563  5.5462e-05
        6260    -3.81654    -3.81563 5.54533e-05
        6261    -3.81622    -3.81563 5.54445e-05
        6262    -3.81559    -3.81563 5.54357e-05
        6263    -3.81555    -3.81563 5.54268e-05
        6264    -3.81627    -3.81563 5.54181e-05
        6265    -3.81637    -3.81563 5.54093e-05
        6266    -3.81678    -3.81563 5.54008e-05
        6267    -3.81688    -3.81563 5.53923e-05
        6268    -3.81637    -3.81563 5.53836e-05
        6269    -3.81632    -3.81563 5.53749e-05
        6270    -3.81581    -3.81563 5.53661e-05
        6271    -3.81606    -3.81563 5.53573e-05
        6272    -3.81586    -3.81563 5.53485e-05
        6273    -3.81597    -3.81563 5.53397e-05
        6274    -3.81563    -3.81563 5.53308e-05
        6275    -3.81545    -3.81563  5.5322e-05
        6276    -3.81543    -3.81563 5.53132e-05
        6277    -3.81527    -3.81563 5.53044e-05
        6278    -3.81498    -3.81563 5.52957e-05
        6279     -3.8144    -3.81563 5.52873e-05
        6280    -3.81428    -3.81563 5.52789e-05
        6281    -3.81374    -3.81563 5.52709e-05
        6282    -3.81412    -3.81563 5.52626e-05
        6283    -3.81422    -3.81563 5.52543e-05
        6284    -3.81389    -3.81563 5.52462e-05
        6285    -3.81403    -3.81563  5.5238e-05
        6286    -3.81436    -3.81563 5.52296e-05
        6287    -3.81456    -3.81563 5.52211e-05
        6288    -3.81478    -3.81563 5.52124e-05
        6289    -3.81473    -3.81563 5.52038e-05
        6290    -3.81516    -3.81563 5.51951e-05
        6291    -3.81591    -3.81563 5.51864e-05
        6292    -3.81608    -3.81563 5.51776e-05
        6293    -3.81641    -3.81563  5.5169e-05
        6294    -3.81601    -3.81563 5.51603e-05
        6295    -3.81652    -3.81563 5.51517e-05
        6296    -3.81689    -3.81563 5.51433e-05
        6297    -3.81666    -3.81563 5.51348e-05
        6298    -3.81704    -3.81563 5.51265e-05
        6299     -3.8171    -3.81563 5.51182e-05
        6300    -3.81746    -3.81563 5.51102e-05
        6301    -3.81736    -3.81563 5.51022e-05
        6302    -3.81739    -3.81563 5.50941e-05
        6303    -3.81711    -3.81563 5.50859e-05
        6304    -3.81665    -3.81563 5.50774e-05
        6305    -3.81678    -3.81563  5.5069e-05
        6306    -3.81674    -3.81563 5.50605e-05
        6307    -3.81653    -3.81563  5.5052e-05
        6308     -3.8163    -3.81563 5.50434e-05
        6309    -3.81635    -3.81563 5.50347e-05
        6310    -3.81624    -3.81563 5.50261e-05
        6311     -3.8161    -3.81563 5.50174e-05
        6312    -3.81564    -3.81563 5.50087e-05
        6313    -3.81578    -3.81563     5.5e-05
        6314     -3.8156    -3.81563 5.49913e-05
        6315    -3.81571    -3.81563 5.49826e-05
        6316    -3.81566    -3.81563 5.49739e-05
        6317    -3.81621    -3.81563 5.49653e-05
        6318    -3.81584    -3.81563 5.49566e-05
        6319    -3.81592    -3.81563 5.49479e-05
        6320    -3.81599    -3.81563 5.49392e-05
        6321    -3.81575    -3.81563 5.49305e-05
        6322    -3.81567    -3.81563 5.49219e-05
        6323    -3.81558    -3.81563 5.49132e-05
        6324    -3.81533    -3.81563 5.49045e-05
        6325    -3.81539    -3.81563 5.48958e-05
        6326    -3.81529    -3.81563 5.48872e-05
        6327    -3.81474    -3.81563 5.48787e-05
        6328    -3.81434    -3.81563 5.48704e-05
        6329    -3.81425    -3.81563 5.48622e-05
        6330      -3.814    -3.81563 5.48541e-05
        6331    -3.81346    -3.81563 5.48465e-05
        6332    -3.81382    -3.81563 5.48386e-05
        6333    -3.81359    -3.81563 5.48309e-05
        6334    -3.81306    -3.81563 5.48237e-05
        6335    -3.81314    -3.81563 5.48165e-05
        6336    -3.81308    -3.81563 5.48093e-05
        6337    -3.81288    -3.81563 5.48024e-05
        6338     -3.8133    -3.81563  5.4795e-05
        6339    -3.81297    -3.81563 5.47879e-05
        6340    -3.81266    -3.81563 5.47813e-05
        6341    -3.81282    -3.81563 5.47744e-05
        6342      -3.813    -3.81563 5.47674e-05
        6343    -3.81274    -3.81563 5.47606e-05
        6344     -3.8128    -3.81563 5.47538e-05
        6345    -3.81288    -3.81563 5.47469e-05
        6346    -3.81298    -3.81562 5.47398e-05
        6347     -3.8128    -3.81562  5.4733e-05
        6348    -3.81309    -3.81562 5.47259e-05
        6349     -3.8134    -3.81562 5.47184e-05
        6350    -3.81311    -3.81562 5.47112e-05
        6351    -3.81345    -3.81562 5.47036e-05
        6352    -3.81365    -3.81562 5.46959e-05
