#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        7926      1.1012     1.09602  0.00096072
        7927     1.10402     1.09602 0.000960599
        7928     1.10664     1.09602 0.000960479
        7929     1.10904     1.09602 0.000960359
        7930     1.11118     1.09602  0.00096024
        7931     1.11306     1.09603 0.000960121
        7932     1.11464     1.09603 0.000960003
        7933     1.11591     1.09603 0.000959885
        7934     1.11685     1.09603 0.000959768
        7935     1.11747     1.09604 0.000959651
        7936     1.11775     1.09604 0.000959534
        7937     1.11769     1.09604 0.000959417
        7938     1.11731     1.09604   0.0009593
        7939      1.1166     1.09605 0.000959182
        7940     1.11557     1.09605 0.000959065
        7941     1.11423     1.09605 0.000958946
        7942     1.11261     1.09605 0.000958828
        7943     1.11071     1.09606 0.000958709
        7944     1.10856     1.09606  0.00095859
        7945     1.10617     1.09606  0.00095847
        7946     1.10358     1.09606  0.00095835
        7947     1.10079     1.09606 0.000958229
        7948     1.09784     1.09606 0.000958109
        7949     1.09476     1.09606 0.000957988
        7950     1.09156     1.09606 0.000957868
        7951     1.08828     1.09606 0.000957748
        7952     1.08495     1.09606 0.000957629
        7953     1.08159     1.09606  0.00095751
        7954     1.07824     1.09605 0.000957392
        7955     1.07492     1.09605 0.000957275
        7956     1.07165     1.09605  0.00095716
        7957     1.06847     1.09604 0.000957046
        7958     1.06541     1.09604 0.000956933
        7959     1.06247     1.09604 0.000956823
        7960      1.0597     1.09603 0.000956713
        7961      1.0571     1.09603 0.000956606
        7962      1.0547     1.09602 0.000956499
        7963     1.05252     1.09602 0.000956395
        7964     1.05056     1.09601 0.000956292
        7965     1.04884       1.096  0.00095619
        7966     1.04737       1.096  0.00095609
        7967     1.04616     1.09599  0.00095599
        7968     1.04521     1.09599 0.000955891
        7969     1.04452     1.09598 0.000955793
        7970     1.04408     1.09597 0.000955695
        7971     1.04391     1.09597 0.000955598
        7972     1.04399     1.09596   0.0009555
        7973      1.0443     1.09595 0.000955402
        7974     1.04485     1.09595 0.000955304
        7975     1.04562     1.09594 0.000955205
        7976     1.04659     1.09593 0.000955105
        7977     1.04776     1.09593 0.000955005
        7978     1.04909     1.09592 0.000954903
        7979     1.05059     1.09592   0.0009548
        7980     1.05222     1.09591 0.000954696
        7981     1.05397     1.09591 0.000954591
        7982     1.05583      1.0959 0.000954485
        7983     1.05776      1.0959 0.000954377
        7984     1.05976     1.09589 0.000954268
        7985     1.06181     1.09589 0.000954158
        7986     1.06388     1.09588 0.000954047
        7987     1.06597     1.09588 0.000953935
        7988     1.06805     1.09588 0.000953822
        7989     1.07011     1.09587 0.000953708
        7990     1.07213     1.09587 0.000953594
        7991      1.0741     1.09587 0.000953478
        7992       1.076     1.09586 0.000953362
        7993     1.07782     1.09586 0.000953245
        7994     1.07954     1.09586 0.000953128
        7995     1.08116     1.09586 0.000953011
        7996     1.08266     1.09586 0.000952893
        7997     1.08403     1.09586 0.000952775
        7998     1.08526     1.09585 0.000952657
        7999     1.08632     1.09585 0.000952539
        8000     1.08723     1.09585  0.00095242
        8001     1.08795     1.09585 0.000952302
        8002     1.08849     1.09585 0.000952183
        8003     1.08884     1.09585 0.000952065
        8004     1.08899     1.09585 0.000951946
        8005     1.08893     1.09585 0.000951827
        8006     1.08866     1.09585 0.000951709
        8007     1.08818     1.09585 0.000951591
        8008     1.08748     1.09584 0.000951472
        8009     1.08657     1.09584 0.000951354
        8010     1.08545     1.09584 0.000951236
        8011     1.08412     1.09584 0.000951119
        8012     1.08259     1.09584 0.000951001
        8013     1.08086     1.09584 0.000950885
        8014     1.07896     1.09583 0.000950768
        8015      1.0769     1.09583 0.000950653
        8016     1.07468     1.09583 0.000950538
        8017     1.07233     1.09583 0.000950424
        8018     1.06987     1.09582 0.000950311
        8019      1.0673     1.09582 0.000950199
        8020     1.06466     1.09582 0.000950088
        8021     1.06197     1.09581 0.000949979
        8022     1.05924     1.09581 0.000949872
        8023     1.05649      1.0958 0.000949766
        8024     1.05375      1.0958 0.000949662
        8025     1.05102     1.09579  0.00094956
        8026     1.04833     1.09579  0.00094946
        8027     1.04569     1.09578 0.000949362
        8028     1.04312     1.09577 0.000949267
        8029     1.04062     1.09577 0.000949173
        8030      1.0382     1.09576 0.000949082
        8031     1.03587     1.09575 0.000948993
        8032     1.03364     1.09574 0.000948907
        8033     1.03151     1.09574 0.000948822
        8034     1.02948     1.09573  0.00094874
        8035     1.02756     1.09572  0.00094866
        8036     1.02574     1.09571 0.000948582
        8037     1.02402      1.0957 0.000948506
        8038     1.02241     1.09569 0.000948432
        8039      1.0209     1.09568 0.000948359
        8040      1.0195     1.09567 0.000948289
        8041      1.0182     1.09566  0.00094822
        8042     1.01701     1.09565 0.000948152
        8043     1.01593     1.09564 0.000948086
        8044     1.01496     1.09563 0.000948021
        8045     1.01409     1.09562 0.000947958
        8046     1.01335     1.09561 0.000947895
        8047     1.01271      1.0956 0.000947833
        8048      1.0122     1.09559 0.000947772
        8049     1.01181     1.09558 0.000947711
        8050     1.01153     1.09557 0.000947651
        8051     1.01138     1.09556 0.000947591
        8052     1.01135     1.09555 0.000947531
        8053     1.01144     1.09554 0.000947471
        8054     1.01165     1.09553 0.000947411
        8055     1.01196     1.09552  0.00094735
        8056     1.01238     1.09551 0.000947288
        8057      1.0129      1.0955 0.000947226
        8058      1.0135     1.09549 0.000947164
        8059     1.01417     1.09548   0.0009471
        8060      1.0149     1.09547 0.000947035
        8061     1.01567     1.09546 0.000946969
        8062     1.01648     1.09545 0.000946902
        8063      1.0173     1.09544 0.000946835
        8064     1.01812     1.09543 0.000946766
        8065     1.01891     1.09542 0.000946696
        8066     1.01967     1.09541 0.000946625
        8067     1.02037      1.0954 0.000946553
        8068       1.021     1.09539 0.000946481
        8069     1.02154     1.09538 0.000946408
        8070     1.02199     1.09537 0.000946334
        8071     1.02232     1.09537  0.00094626
        8072     1.02252     1.09536 0.000946186
        8073     1.02259     1.09535 0.000946112
        8074     1.02251     1.09534 0.000946038
        8075     1.02229     1.09533 0.000945964
        8076     1.02191     1.09532  0.00094589
        8077     1.02138     1.09531 0.000945818
        8078     1.02068      1.0953 0.000945746
        8079     1.01983     1.09529 0.000945675
        8080     1.01883     1.09528 0.000945605
        8081     1.01767     1.09527 0.000945537
        8082     1.01637     1.09526  0.00094547
        8083     1.01494     1.09525 0.000945406
        8084     1.01338     1.09524 0.000945343
        8085      1.0117     1.09523 0.000945282
        8086     1.00992     1.09522 0.000945224
        8087     1.00806     1.09521 0.000945169
        8088     1.00612      1.0952 0.000945116
        8089     1.00412     1.09519 0.000945066
        8090     1.00207     1.09518  0.00094502
        8091    0.999996     1.09517 0.000944976
        8092    0.997911     1.09515 0.000944936
        8093    0.995832     1.09514 0.000944899
        8094    0.993772     1.09513 0.000944865
        8095    0.991747     1.09512 0.000944835
        8096    0.989771      1.0951 0.000944807
        8097    0.987857     1.09509 0.000944784
        8098    0.986019     1.09508 0.000944763
        8099    0.984266     1.09506 0.000944745
        8100    0.982609     1.09505 0.000944731
        8101    0.981055     1.09504 0.000944719
        8102    0.979613     1.09502  0.00094471
        8103    0.978287     1.09501 0.000944703
        8104    0.977083     1.09499 0.000944698
        8105    0.976002     1.09498 0.000944696
        8106     0.97505     1.09496 0.000944695
        8107    0.974228     1.09495 0.000944696
        8108    0.973535     1.09493 0.000944698
        8109    0.972974     1.09492 0.000944701
        8110    0.972542      1.0949 0.000944706
        8111    0.972241     1.09489  0.00094471
        8112    0.972072     1.09487 0.000944715
        8113    0.972034     1.09486  0.00094472
        8114    0.972128     1.09484 0.000944724
        8115    0.972353     1.09483 0.000944729
        8116    0.972711     1.09481 0.000944732
        8117    0.973201      1.0948 0.000944734
        8118    0.973824     1.09478 0.000944736
        8119    0.974581     1.09477 0.000944735
        8120    0.975476     1.09475 0.000944733
        8121    0.976507     1.09474 0.000944729
        8122    0.977674     1.09472 0.000944723
        8123    0.978977     1.09471 0.000944714
        8124    0.980415      1.0947 0.000944702
        8125    0.981985     1.09468 0.000944688
        8126    0.983686     1.09467  0.00094467
        8127    0.985515     1.09465 0.000944649
        8128    0.987472     1.09464 0.000944625
        8129     0.98955     1.09463 0.000944598
        8130    0.991747     1.09462 0.000944566
        8131    0.994055      1.0946 0.000944531
        8132    0.996468     1.09459 0.000944492
        8133    0.998979     1.09458 0.000944449
        8134     1.00158     1.09457 0.000944402
        8135     1.00428     1.09456 0.000944351
        8136     1.00705     1.09455 0.000944296
        8137      1.0099     1.09454 0.000944238
        8138     1.01281     1.09453 0.000944175
        8139     1.01578     1.09452 0.000944108
        8140     1.01881     1.09451 0.000944038
        8141      1.0219      1.0945 0.000943964
        8142     1.02503     1.09449 0.000943887
        8143     1.02821     1.09448 0.000943806
        8144     1.03143     1.09447 0.000943722
        8145     1.03469     1.09447 0.000943635
